ID_hecho,ID_Caso,ID_persona,Numero_hecho_por_fuerza,Tipo_fuerza,Anio,Mes,Sexo,Situacion_de_Servicio,Personal_Ileso,Personal_Herido,Personal_Fallecido,Civil_Interviniente_Herido,Civil_Interviniente_Fallecido,Civil_Tercero_Herido,Civil_Tercero_Fallecido,Civil_Victima_Herido,Civil_Victima_Fallecido,Provincia,Aglomerado,Partido_Municipio,HORA,Categoria_tipo_de_Hecho,,
PFA_188_2020,188,277,188,PFA,2020,Diciembre,Masculino,Fuera de Servicio,1,0,0,1,0,0,0,0,0,Buenos Aires,Oeste GBA,Tres de Febrero,21:50:00,Violencia en el grupo familiar del personal policial,,
PFA_189_2020,189,278,189,PFA,2020,Diciembre,Masculino,Fuera de Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moreno,23:00:00,Personal policial victima de robo,,
PFA_190_2020,190,279,190,PFA,2020,Diciembre,Masculino,Fuera de Servicio,0,1,0,0,0,0,0,0,0,Tucuman,,San Miguel de Tucuman,09:00:00,Personal policial victima de robo,,
PFA_191_2020,191,280,191,PFA,2020,Diciembre,Masculino,NO Corresponde,1,0,0,1,0,0,0,0,0,Buenos Aires,Resto de la Provincia,Resto de la Provincia,20:30:00,intervencion en robo a terceros,,
GNA_1_2020,192,281,1,GNA,2020,Enero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Merlo,22:50:00,intervencion en tareas de prevencion ,,
GNA_1_2020,192,282,1,GNA,2020,Enero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Merlo,22:50:00,intervencion en tareas de prevencion ,,
GNA_2_2020,193,283,2,GNA,2020,Enero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Santiago del Estero,,,16:00:00,intervencion en tareas de prevencion ,,
GNA_2_2020,193,284,2,GNA,2020,Enero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Santiago del Estero,,,16:00:00,intervencion en tareas de prevencion ,,
GNA_3_2020,194,285,3,GNA,2020,Enero,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,12:30:00,intervencion en tareas de prevencion ,,
GNA_3_2020,194,286,3,GNA,2020,Enero,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,,12:30:00,intervencion en tareas de prevencion ,,
GNA_3_2020,194,287,3,GNA,2020,Enero,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,,12:30:00,intervencion en tareas de prevencion ,,
GNA_4_2020,195,288,4,GNA,2020,Enero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,15:50:00,intervencion en tareas de prevencion ,,
GNA_4_2020,195,289,4,GNA,2020,Enero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,15:50:00,intervencion en tareas de prevencion ,,
GNA_5_2020,196,290,5,GNA,2020,Enero,Masculino,Fuera de Servicio,0,1,0,0,0,0,0,0,0,Tucuman,,San Miguel de Tucuman,22:15:00,intervencion en robo a terceros,,
GNA_6_2020,197,291,6,GNA,2020,Febrero,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Salta,,,22:45:00,Personal policial victima de agresiones,,
GNA_7_2020,198,292,7,GNA,2020,Febrero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Tres de Febrero,21:30:00,intervencion en tareas de prevencion ,,
GNA_7_2020,198,293,7,GNA,2020,Febrero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Tres de Febrero,21:30:00,intervencion en tareas de prevencion ,,
GNA_8_2020,199,294,8,GNA,2020,Febrero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,18:35:00,intervencion en tareas de prevencion ,,
GNA_8_2020,199,295,8,GNA,2020,Febrero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,18:35:00,intervencion en tareas de prevencion ,,
GNA_9_2020,200,296,9,GNA,2020,Febrero,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,00:10:00,intervencion en tareas de prevencion ,,
GNA_9_2020,200,297,9,GNA,2020,Febrero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,00:10:00,intervencion en tareas de prevencion ,,
GNA_9_2020,200,298,9,GNA,2020,Febrero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,00:10:00,intervencion en tareas de prevencion ,,
GNA_9_2020,200,299,9,GNA,2020,Febrero,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,00:10:00,intervencion en tareas de prevencion ,,
GNA_10_2020,201,300,10,GNA,2020,Marzo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Resto de la Provincia,Resto de la Provincia,15:30:00,intervencion en tareas de prevencion ,,
GNA_10_2020,201,301,10,GNA,2020,Marzo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Resto de la Provincia,Resto de la Provincia,15:30:00,intervencion en tareas de prevencion ,,
GNA_11_2020,202,302,11,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,12:30:00,intervencion en tareas de prevencion ,,
GNA_11_2020,202,303,11,GNA,2020,Marzo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,12:30:00,intervencion en tareas de prevencion ,,
GNA_11_2020,202,304,11,GNA,2020,Marzo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,12:30:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,305,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,1,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,306,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,307,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,308,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,309,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,310,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,311,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,312,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_12_2020,203,313,12,GNA,2020,Marzo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Isidro,02:00:00,intervencion en tareas de prevencion ,,
GNA_13_2020,204,314,13,GNA,2020,Marzo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,16:50:00,Intervencion en conflictos entre vecinos, discusiones, rinas
GNA_13_2020,204,315,13,GNA,2020,Marzo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,16:50:00,intervencion en tareas de prevencion ,,
GNA_13_2020,204,316,13,GNA,2020,Marzo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,16:50:00,intervencion en tareas de prevencion ,,
GNA_13_2020,204,317,13,GNA,2020,Marzo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,16:50:00,intervencion en tareas de prevencion ,,
GNA_13_2020,204,318,13,GNA,2020,Marzo,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,16:50:00,intervencion en tareas de prevencion ,,
GNA_14_2020,205,319,14,GNA,2020,Abril,Masculino,Fuera de Servicio,0,1,0,0,0,0,0,0,0,Tucuman,,,19:30:00,intervencion en robo a terceros,,
GNA_15_2020,206,320,15,GNA,2020,Abril,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,C.A.B.A.,Comuna 8,,04:50:00,intervencion en robo a terceros,,
GNA_15_2020,206,321,15,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,04:50:00,intervencion en tareas de prevencion ,,
GNA_15_2020,206,322,15,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,04:50:00,intervencion en tareas de prevencion ,,
GNA_16_2020,207,323,16,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,01:40:00,Personal policial victima de agresiones,,
GNA_16_2020,207,324,16,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,01:40:00,Personal policial victima de agresiones,,
GNA_16_2020,207,325,16,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,01:40:00,Personal policial victima de agresiones,,
GNA_16_2020,207,326,16,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,La Matanza,01:40:00,Personal policial victima de agresiones,,
GNA_17_2020,208,327,17,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Santa Fe,,,11:50:00,intervencion en tareas de prevencion ,,
GNA_18_2020,209,328,18,GNA,2020,Abril,Masculino,Fuera de Servicio,0,1,0,1,0,0,0,0,0,Buenos Aires,Sur GBA,Ezeiza,22:50:00,Personal policial victima de agresiones,,
GNA_19_2020,210,329,19,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Santa Fe,,,23:30:00,intervencion en tareas de prevencion ,,
GNA_19_2020,210,330,19,GNA,2020,Abril,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Santa Fe,,,23:30:00,intervencion en tareas de prevencion ,,
GNA_20_2020,211,331,20,GNA,2020,Mayo,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,La Pampa,,,23:45:00,Personal policial victima de robo,,
GNA_21_2020,212,332,21,GNA,2020,Mayo,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Esteban Echeverria,22:30:00,Personal policial victima de robo,,
GNA_22_2020,213,333,22,GNA,2020,Mayo,Masculino,En Servicio,1,0,0,3,0,0,0,0,0,Misiones,,,18:00:00,Intervencion en conflictos entre vecinos, discusiones, rinas
GNA_22_2020,213,334,22,GNA,2020,Mayo,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Misiones,,,18:00:00,Intervencion en conflictos entre vecinos, discusiones, rinas
GNA_23_2020,214,335,23,GNA,2020,Mayo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Entre Rios,,,12:00:00,intervencion en tareas de prevencion ,,
GNA_23_2020,214,336,23,GNA,2020,Mayo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Entre Rios,,,12:00:00,intervencion en tareas de prevencion ,,
GNA_24_2020,215,337,24,GNA,2020,Mayo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,08:30:00,intervencion en tareas de prevencion ,,
GNA_24_2020,215,338,24,GNA,2020,Mayo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,08:30:00,intervencion en tareas de prevencion ,,
GNA_24_2020,215,339,24,GNA,2020,Mayo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,08:30:00,intervencion en tareas de prevencion ,,
GNA_24_2020,215,340,24,GNA,2020,Mayo,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,08:30:00,intervencion en tareas de prevencion ,,
GNA_25_2020,216,341,25,GNA,2020,Junio,Masculino,Fuera de Servicio,0,0,1,0,0,0,0,0,0,Buenos Aires,Resto de la Provincia,Resto de la Provincia,21:00:00,Personal policial victima de robo,,
GNA_26_2020,217,342,26,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,21:30:00,intervencion en tareas de prevencion ,,
GNA_27_2020,218,343,27,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,22:02:00,intervencion en tareas de prevencion ,,
GNA_27_2020,218,344,27,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,22:02:00,intervencion en tareas de prevencion ,,
GNA_27_2020,218,345,27,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,22:02:00,intervencion en tareas de prevencion ,,
GNA_28_2020,219,346,28,GNA,2020,Junio,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Tucuman,,,20:00:00,Personal Policial Autor de Ilicito ,,
GNA_28_2020,219,347,28,GNA,2020,Junio,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Tucuman,,,20:00:00,Personal Policial Autor de Ilicito ,,
GNA_28_2020,219,348,28,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Tucuman,,,20:00:00,intervencion en tareas de prevencion ,,
GNA_29_2020,220,349,29,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,01:30:00,intervencion en tareas de prevencion ,,
GNA_29_2020,220,350,29,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,01:30:00,intervencion en tareas de prevencion ,,
GNA_29_2020,220,351,29,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,01:30:00,intervencion en tareas de prevencion ,,
GNA_30_2020,221,352,30,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,15:50:00,intervencion en tareas de prevencion ,,
GNA_31_2020,222,353,31,GNA,2020,Junio,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Salta,,,19:20:00,intervencion en tareas de prevencion ,,
GNA_31_2020,222,354,31,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,19:20:00,intervencion en tareas de prevencion ,,
GNA_32_2020,223,355,32,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Almirante Brown,18:50:00,intervencion en tareas de prevencion ,,
GNA_32_2020,223,356,32,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Almirante Brown,18:50:00,intervencion en tareas de prevencion ,,
GNA_32_2020,223,357,32,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Almirante Brown,18:50:00,intervencion en tareas de prevencion ,,
GNA_32_2020,223,358,32,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Almirante Brown,18:50:00,intervencion en tareas de prevencion ,,
GNA_33_2020,224,359,33,GNA,2020,Junio,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Entre Rios,,,23:40:00,Personal Policial Autor de Ilicito ,,
GNA_34_2020,225,360,34,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,1,0,0,0,0,C.A.B.A.,Comuna 7,,16:40:00,Intervencion en conflictos entre vecinos, discusiones, rinas
GNA_34_2020,225,361,34,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,16:40:00,Intervencion en conflictos entre vecinos, discusiones, rinas
GNA_34_2020,225,362,34,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,16:40:00,Intervencion en conflictos entre vecinos, discusiones, rinas
GNA_35_2020,226,363,35,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,1,0,0,0,0,Misiones,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_35_2020,226,364,35,GNA,2020,Junio,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Misiones,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_35_2020,226,365,35,GNA,2020,Junio,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,Misiones,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_35_2020,226,366,35,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Misiones,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_35_2020,226,367,35,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Misiones,,,12:45:00,intervencion en tareas de prevencion ,,
GNA_36_2020,227,368,36,GNA,2020,Junio,Masculino,En Servicio,1,0,0,1,0,0,0,0,0,Buenos Aires,Sur GBA,Quilmes,22:50:00,intervencion en robo a terceros,,
GNA_36_2020,227,369,36,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Quilmes,22:50:00,intervencion en robo a terceros,,
GNA_36_2020,227,370,36,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Quilmes,22:50:00,intervencion en robo a terceros,,
GNA_36_2020,227,371,36,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Quilmes,22:50:00,intervencion en robo a terceros,,
GNA_36_2020,227,372,36,GNA,2020,Junio,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Quilmes,22:50:00,intervencion en robo a terceros,,
GNA_37_2020,228,373,37,GNA,2020,Junio,Femenino,Fuera de Servicio,1,0,0,2,0,0,0,0,0,Buenos Aires,Oeste GBA,Merlo,04:45:00,Personal policial victima de robo,,
GNA_38_2020,229,374,38,GNA,2020,Junio,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Miguel,04:00:00,Personal Policial Autor de Ilicito ,,
GNA_39_2020,230,375,39,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,1,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,11:52:00,intervencion en robo a terceros,,
GNA_39_2020,230,376,39,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,11:52:00,intervencion en robo a terceros,,
GNA_39_2020,230,377,39,GNA,2020,Junio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,11:52:00,intervencion en robo a terceros,,
GNA_39_2020,230,378,39,GNA,2020,Junio,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Sur GBA,Lomas de Zamora,11:52:00,intervencion en robo a terceros,,
GNA_40_2020,231,379,40,GNA,2020,Julio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,15:30:00,intervencion en tareas de prevencion ,,
GNA_41_2020,232,380,41,GNA,2020,Julio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,23:30:00,intervencion en tareas de prevencion ,,
GNA_42_2020,233,381,42,GNA,2020,Julio,Masculino,Fuera de Servicio,0,1,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,Jose c Paz,19:50:00,intervencion en robo a terceros,,
GNA_43_2020,234,382,43,GNA,2020,Julio,Masculino,Fuera de Servicio,0,1,0,0,1,0,0,0,0,C.A.B.A.,Comuna 7,,20:00:00,Personal policial victima de robo,,
GNA_44_2020,235,383,44,GNA,2020,Julio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,22:00:00,intervencion en tareas de prevencion ,,
GNA_44_2020,235,384,44,GNA,2020,Julio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,22:00:00,intervencion en tareas de prevencion ,,
GNA_44_2020,235,385,44,GNA,2020,Julio,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Oeste GBA,Moron,22:00:00,intervencion en tareas de prevencion ,,
GNA_45_2020,236,386,45,GNA,2020,Julio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_45_2020,236,387,45,GNA,2020,Julio,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_46_2020,237,388,46,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,02:30:00,intervencion en tareas de prevencion ,,
GNA_47_2020,238,389,47,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,08:30:00,intervencion en tareas de prevencion ,,
GNA_47_2020,238,390,47,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,08:30:00,intervencion en tareas de prevencion ,,
GNA_47_2020,238,391,47,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,08:30:00,intervencion en tareas de prevencion ,,
GNA_47_2020,238,392,47,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,08:30:00,intervencion en tareas de prevencion ,,
GNA_47_2020,238,393,47,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,08:30:00,intervencion en tareas de prevencion ,,
GNA_47_2020,238,394,47,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,08:30:00,intervencion en tareas de prevencion ,,
GNA_47_2020,238,395,47,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,08:30:00,intervencion en tareas de prevencion ,,
GNA_48_2020,239,396,48,GNA,2020,Agosto,Masculino,Fuera de Servicio,1,0,0,0,0,0,0,0,0,Buenos Aires,Norte GBA,San Miguel,09:30:00,Personal policial victima de robo,,
GNA_49_2020,240,397,49,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,Salta,16:07:00,intervencion en tareas de prevencion ,,
GNA_49_2020,240,398,49,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,Salta,16:07:00,intervencion en tareas de prevencion ,,
GNA_49_2020,240,399,49,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,Salta,16:07:00,intervencion en tareas de prevencion ,,
GNA_49_2020,240,400,49,GNA,2020,Agosto,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,Salta,16:07:00,intervencion en tareas de prevencion ,,
GNA_49_2020,240,401,49,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,Salta,16:07:00,intervencion en tareas de prevencion ,,
GNA_49_2020,240,402,49,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,Salta,16:07:00,intervencion en tareas de prevencion ,,
GNA_49_2020,240,403,49,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,Salta,16:07:00,intervencion en tareas de prevencion ,,
GNA_49_2020,240,404,49,GNA,2020,Agosto,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,Salta,16:07:00,intervencion en tareas de prevencion ,,
GNA_50_2020,241,405,50,GNA,2020,Agosto,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,13:30:00,intervencion en tareas de prevencion ,,
GNA_50_2020,241,406,50,GNA,2020,Agosto,Masculino,En Servicio,0,1,0,0,0,0,0,0,0,C.A.B.A.,Comuna 7,,13:30:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,407,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,408,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,409,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,410,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,411,51,GNA,2020,Agosto,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,412,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,413,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,414,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,415,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,416,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,417,51,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_51_2020,242,418,51,GNA,2020,Agosto,Femenino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,21:15:00,intervencion en tareas de prevencion ,,
GNA_52_2020,243,419,52,GNA,2020,Agosto,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,20:30:00,intervencion en tareas de prevencion ,,
GNA_53_2020,244,420,53,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Santa Cruz,,,21:45:00,Intervencion como Auxiliar de la Justicia,,
GNA_53_2020,244,421,53,GNA,2020,Septiembre,Femenino,En Servicio,0,1,0,0,0,0,0,0,0,Santa Cruz,,,21:45:00,Intervencion como Auxiliar de la Justicia,,
GNA_54_2020,245,422,54,GNA,2020,Septiembre,Masculino,En Servicio,1,0,0,0,0,0,0,0,0,Salta,,,12:45:00,intervencion en tareas de prevencion ,,
